gender,birth_year,c_educ,c_income,c_health,c_hukou,c_sc,p_sc,f_educ
1,1976,4,30000,4,1,6,8,3
2,1962,1,15000,4,1,4,2,98
2,1968,10,18000,5,1,6,3,98
2,1978,7,25000,3,1,5,2,4
2,1965,11,100000,3,5,6,7,1
1,1970,12,50000,5,5,4,6,3
1,1962,10,80000,5,5,6,7,3
1,1979,12,50000,5,5,7,7,4
2,1969,3,0,2,1,6,4,1
2,1973,9,30000,4,5,4,5,98
1,1973,6,30000,5,5,5,4,1
2,1968,3,0,4,1,4,4,1
2,1973,1,10000,4,1,5,1,4
2,1963,1,500,2,1,2,1,1
2,1964,1,0,4,1,5,5,1
1,1978,3,10000,4,1,1,3,1
2,1962,2,5000,2,1,3,1,1
2,1969,1,1250,4,1,6,2,2
2,1969,1,5000,3,1,6,1,1
2,1972,1,0,3,1,3,1,3
2,1970,3,0,2,1,3,2,1
2,1963,3,1000,5,1,5,4,98
2,1962,1,7500,2,1,5,10,1
2,1963,3,4500,5,1,8,4,2
2,1962,4,8000,2,1,2,1,1
2,1974,10,50000,5,3,5,5,14
2,1961,6,0,4,1,4,3,1
2,1968,6,10000,2,5,4,3,98
2,1974,1,0,2,1,3,2,14
2,1962,6,18000,4,5,6,4,4
2,1974,12,40000,4,2,5,4,7
2,1969,6,20000,3,5,4,3,14
1,1960,6,70000,3,5,7,4,10
1,1971,10,120000,4,3,6,5,1
2,1974,9,30000,5,2,6,3,3
2,1974,3,20000,4,1,4,2,3
2,1974,14,30000,4,1,6,3,98
1,1960,3,12000,2,1,1,1,1
2,1974,4,25000,4,1,3,2,3
2,1966,3,20000,4,1,4,1,1
2,1971,4,20000,5,1,5,4,4
1,1972,12,55000,4,1,3,1,3
1,1968,7,12000,3,1,5,6,2
2,1962,4,0,4,1,4,2,1
2,1963,1,0,4,1,4,2,1
1,1973,4,25000,4,1,2,2,3
1,1972,3,3000,2,1,10,3,1
2,1965,1,0,2,1,6,3,1
1,1971,3,35000,4,1,3,3,3
2,1970,3,3000,2,1,4,2,2
1,1968,3,25000,3,1,5,2,2
2,1971,3,2000,5,1,5,4,1
2,1967,4,7500,1,1,4,3,1
2,1970,4,400,2,1,4,2,1
1,1964,4,15000,2,1,2,1,4
1,1971,3,3000,5,1,4,2,3
2,1961,4,0,2,1,2,2,2
1,1965,6,20000,3,1,3,2,1
2,1971,4,4000,3,1,8,2,4
2,1962,3,0,3,1,2,8,3
1,1963,11,100000,4,3,5,5,4
2,1973,3,24000,5,3,3,3,1
1,1975,4,15000,5,1,2,2,1
1,1967,6,25000,4,2,5,3,10
1,1976,9,36000,5,3,4,3,4
2,1965,4,0,4,3,5,5,3
2,1964,3,10000,2,3,4,4,1
2,1970,4,50000,5,3,6,6,6
1,1972,9,40000,5,1,2,1,4
1,1971,10,30000,3,3,4,3,1
1,1971,12,50000,5,1,2,1,1
1,1974,1,20000,4,3,3,2,1
2,1962,6,5000,4,1,5,5,3
2,1964,4,0,5,1,5,3,3
2,1966,3,20000,2,1,5,3,14
2,1966,3,0,2,1,3,3,4
2,1963,4,4500,4,1,5,5,1
2,1969,4,5000,2,1,3,3,7
1,1966,4,10000,5,1,3,2,1
2,1967,3,3000,4,1,1,1,1
1,1961,4,10000,3,1,3,1,1
1,1976,4,75000,5,1,6,6,3
2,1971,3,5000,4,1,3,2,1
1,1963,3,10000,4,1,3,1,1
1,1966,3,5000,1,1,5,2,1
2,1979,4,12000,4,1,1,1,4
1,1969,4,45000,4,1,4,2,1
2,1961,4,2000,2,1,5,2,1
2,1979,4,1000,5,1,5,8,98
2,1972,3,5000,5,1,1,1,1
2,1963,3,4000,4,1,5,5,1
1,1977,4,30000,4,1,5,5,3
1,1966,4,3500,3,1,3,1,1
1,1963,1,4000,2,1,2,2,1
2,1963,4,0,3,1,4,3,1
2,1979,4,20000,3,1,5,2,3
1,1966,4,10000,3,1,3,1,3
2,1963,3,8000,2,1,5,3,1
2,1968,3,0,4,1,5,4,1
1,1979,4,2000,5,1,1,1,1
2,1960,6,4600,4,1,6,6,1
2,1974,4,0,4,1,2,2,3
1,1960,4,20000,5,1,1,1,1
1,1960,10,10800,2,1,1,1,3
1,1965,6,10000,4,1,3,2,1
1,1976,11,35000,5,1,5,5,4
2,1965,4,100000,4,2,6,4,1
2,1972,3,20000,4,1,6,5,1
2,1970,3,0,5,1,6,5,3
2,1961,1,2000,4,1,4,4,1
2,1974,3,0,4,1,5,5,4
2,1977,7,30000,3,1,4,2,1
1,1977,10,30000,3,1,3,1,3
1,1974,4,10000,5,1,5,4,3
2,1973,4,2500,4,1,4,1,3
2,1969,4,0,3,2,4,2,3
1,1977,3,25000,4,1,1,5,3
1,1963,3,5000,2,1,5,3,4
1,1962,3,18000,4,1,3,2,1
1,1963,4,0,3,1,5,1,1
2,1972,1,20000,4,1,3,2,1
1,1966,4,12000,3,1,2,1,3
1,1962,3,1000,2,1,2,1,4
2,1963,1,2500,1,1,3,1,1
2,1977,3,400,3,1,3,3,3
2,1969,3,1200,4,1,5,3,1
2,1968,1,0,2,1,4,2,3
2,1977,1,5000,4,1,10,6,1
2,1964,3,0,3,1,5,4,98
2,1965,1,1500,2,1,6,2,1
1,1963,3,30000,2,1,4,3,1
2,1960,1,0,4,1,2,1,1
1,1971,3,7000,4,1,6,3,6
2,1974,3,0,4,1,3,2,1
1,1967,4,50000,3,1,3,2,3
1,1979,7,0,2,1,1,1,3
2,1968,7,20000,4,2,98,2,1
1,1973,4,20000,3,1,1,1,1
1,1978,7,22000,4,2,5,2,7
2,1963,4,15000,2,1,4,4,1
2,1979,10,35000,5,2,6,8,3
1,1963,5,33000,5,1,3,1,1
1,1966,12,36000,4,4,6,6,3
2,1962,3,26400,2,2,1,1,2
2,1968,4,40000,3,4,7,1,3
1,1968,4,20000,3,1,5,2,1
2,1972,4,0,3,1,4,1,3
1,1963,6,0,3,1,4,5,4
1,1974,4,0,2,4,4,4,3
2,1960,6,0,2,1,2,3,2
1,1971,3,30000,5,1,4,1,1
1,1970,4,80000,5,1,4,3,6
1,1963,4,31800,4,4,4,4,1
1,1970,1,20000,2,1,1,1,1
2,1967,4,6000,3,4,5,7,3
1,1966,9,36000,4,4,5,4,1
1,1972,4,20000,4,4,4,2,2
2,1965,6,26000,4,4,4,5,14
2,1970,1,9999998,3,1,5,1,98
1,1962,4,35000,3,1,1,5,1
2,1977,4,10000,4,1,1,1,1
2,1968,3,18000,3,1,3,4,3
2,1970,3,2000,3,1,5,3,3
2,1971,4,0,3,1,3,3,1
1,1973,3,9999997,1,1,1,1,2
2,1969,3,30000,3,1,5,1,1
1,1975,5,15000,1,4,3,2,2
2,1974,3,30000,4,1,2,2,1
1,1966,4,30000,2,1,4,3,5
1,1969,4,70000,5,1,5,2,1
2,1975,4,30000,4,1,5,6,6
1,1964,4,15000,3,1,1,1,3
2,1970,3,30000,3,1,5,6,98
2,1963,4,0,4,1,5,5,2
1,1969,3,25000,3,1,1,1,1
1,1968,4,50000,4,2,6,5,2
1,1964,5,30000,2,1,3,1,3
1,1971,9,50000,5,5,5,2,3
2,1965,4,10000,3,3,5,1,2
2,1964,4,12000,4,1,1,8,3
2,1965,4,30000,4,2,1,1,3
2,1965,6,18000,1,1,1,1,7
1,1960,6,60000,3,3,6,3,3
2,1978,9,30000,5,1,7,3,7
1,1977,4,30000,3,1,5,3,4
2,1961,6,20000,2,3,5,5,2
2,1975,4,100000,4,1,5,6,3
1,1976,5,30000,4,1,2,2,4
1,1975,3,800000,4,1,2,2,3
1,1966,4,50000,4,3,4,2,4
2,1965,4,20000,4,1,5,7,1
2,1965,9,24000,4,1,5,3,2
1,1978,4,60000,5,1,3,2,1
2,1962,4,10000,5,1,5,2,1
1,1964,1,50000,3,1,7,7,98
1,1961,6,25000,3,1,3,1,3
2,1963,4,10000,3,1,5,1,98
1,1964,3,20000,3,1,5,2,2
2,1973,3,6000,2,1,2,1,3
1,1969,4,75000,2,1,5,3,6
2,1962,4,3000,4,1,1,6,2
2,1961,6,8000,5,1,5,2,2
2,1966,3,7500,1,1,1,1,98
1,1966,4,10000,1,1,2,8,1
1,1966,4,40500,3,1,1,3,3
2,1971,3,2000,3,1,6,3,3
2,1967,4,10000,1,1,5,5,3
2,1964,7,30000,4,1,5,2,4
1,1973,6,30000,1,1,4,2,3
1,1963,4,1300,1,1,1,1,1
2,1961,14,3000,4,1,1,2,3
2,1961,6,10000,1,1,5,3,2
1,1964,3,3000,1,1,1,2,14
1,1969,3,20000,4,1,1,1,3
2,1966,4,15000,3,1,2,6,2
2,1964,3,1500,1,1,5,8,1
1,1963,6,10000,4,1,4,2,3
2,1971,3,0,2,1,3,2,1
1,1964,4,20000,2,1,4,3,2
2,1970,3,4500,3,1,4,4,1
2,1962,3,4500,5,1,5,3,1
2,1961,6,18000,2,2,4,5,1
2,1962,1,0,4,1,5,2,1
1,1962,10,30000,4,2,5,3,1
1,1967,4,7000,3,1,1,2,98
1,1969,4,10000,4,1,5,2,1
1,1962,6,50000,5,1,5,2,4
2,1963,4,0,4,1,3,2,98
2,1968,4,24000,4,1,5,2,3
2,1976,4,9999998,3,1,5,3,3
2,1967,3,0,4,1,4,2,1
2,1969,4,0,3,1,6,4,3
2,1971,4,0,2,1,1,1,4
2,1979,7,0,5,1,5,5,3
1,1978,12,50000,4,4,3,3,4
1,1968,4,25000,3,1,1,4,4
2,1962,6,10800,1,1,3,5,1
2,1965,3,0,2,2,1,1,1
1,1966,10,24000,4,1,3,1,1
2,1978,7,10000,3,1,3,2,1
2,1961,3,0,2,1,5,1,1
2,1960,6,1000,3,1,3,2,98
1,1962,4,10500,3,1,2,1,1
2,1977,4,36000,4,1,5,2,3
2,1978,4,10000,3,1,5,3,1
1,1971,6,50000,4,4,5,5,6
2,1963,4,80000,5,1,3,1,6
2,1970,4,4000,2,1,4,1,1
1,1979,9,0,3,1,4,4,98
2,1976,3,17000,4,1,8,5,3
2,1962,3,0,4,1,4,3,1
1,1971,6,100000,4,1,5,3,4
2,1973,3,0,5,1,5,3,3
2,1979,4,12000,2,1,2,4,1
2,1964,4,2000,2,1,2,3,4
2,1974,4,0,4,1,3,1,1
2,1966,6,20000,5,1,3,1,3
1,1961,4,2000,2,1,1,3,1
1,1969,6,15000,5,1,5,3,4
2,1962,6,0,3,1,6,5,1
1,1979,1,20000,4,1,5,4,4
2,1966,3,10000,2,1,4,3,1
1,1969,4,37500,4,1,5,5,3
2,1968,4,0,4,1,3,5,6
1,1963,4,12000,4,1,5,2,1
1,1979,4,200000,3,5,6,4,3
1,1977,8,24000,5,1,3,2,1
2,1963,3,22000,4,1,4,2,1
2,1970,14,0,3,1,7,3,3
1,1962,4,20000,2,1,3,3,1
1,1963,4,20000,3,1,3,2,1
1,1971,3,15000,4,1,3,2,1
2,1978,9,20000,5,1,1,1,99
1,1971,4,55000,4,1,1,1,3
1,1971,3,25000,2,1,4,2,3
1,1971,4,30000,3,1,5,2,1
1,1962,9,40000,3,1,2,1,1
1,1968,4,35000,3,1,5,7,3
1,1964,6,19200,2,1,4,6,3
2,1968,4,5000,3,1,4,1,3
1,1969,4,30000,4,1,3,1,1
2,1976,10,30000,4,3,5,6,4
2,1968,3,0,3,1,3,2,1
2,1963,4,25000,4,1,5,3,3
2,1963,6,4000,2,1,5,6,1
2,1962,4,5000,4,1,6,8,98
2,1960,1,8000,3,1,3,3,1
1,1972,3,10000,2,1,1,1,1
1,1972,3,6000,5,1,8,2,1
2,1965,3,5000,3,1,2,1,1
2,1965,3,5000,2,1,2,2,1
1,1961,4,1000,1,1,1,1,3
1,1962,4,10000,2,1,1,1,1
1,1969,4,25000,3,1,1,1,4
2,1962,3,1000,2,1,2,1,3
2,1962,3,4500,2,1,5,3,1
1,1961,4,10000,4,1,1,1,1
2,1965,1,0,1,1,1,1,2
2,1963,4,20000,5,1,8,3,1
2,1964,1,0,3,1,5,5,3
1,1969,3,20000,4,1,3,2,1
1,1973,4,20000,4,1,1,4,4
1,1967,4,10000,4,1,1,1,1
1,1976,12,60000,5,1,6,2,1
2,1978,9,30000,3,2,4,3,3
2,1967,1,0,3,1,1,1,98
1,1967,12,60000,4,1,6,1,3
1,1964,6,36000,2,1,3,4,1
2,1961,6,30000,2,1,4,5,3
2,1964,6,28000,2,5,3,1,1
1,1964,6,25000,3,2,4,2,3
2,1964,7,60000,5,1,6,3,3
2,1970,9,50000,3,5,5,4,2
2,1966,4,14400,4,1,3,3,98
1,1967,4,0,2,1,1,1,1
1,1965,4,26000,3,1,4,1,3
2,1972,9,30000,4,1,4,1,7
1,1976,3,10000,3,1,1,1,1
2,1960,1,1200,2,1,5,1,1
2,1975,3,0,3,1,2,1,6
2,1960,1,0,5,1,5,5,14
2,1973,3,0,3,1,1,1,1
1,1972,3,20000,2,1,3,2,4
1,1971,4,0,3,1,5,1,3
2,1960,1,9600,3,1,1,1,98
1,1964,3,0,2,1,1,1,1
1,1968,4,60000,3,1,5,6,6
2,1970,3,0,3,1,5,6,4
1,1965,4,50000,3,1,2,2,1
2,1978,4,0,3,1,5,2,3
2,1960,3,0,3,1,5,1,1
1,1962,4,9999998,2,1,1,98,98
1,1968,4,12000,3,1,1,1,4
2,1960,4,2000,3,1,2,1,1
2,1968,3,9999997,4,1,4,2,1
2,1963,9,40000,3,1,5,2,7
1,1965,6,50000,4,4,5,3,2
2,1968,4,60000,4,1,4,2,1
1,1973,4,60000,5,1,4,1,7
1,1974,3,5000,1,1,2,98,1
1,1963,12,30000,4,3,7,5,3
1,1970,4,50000,4,1,4,3,1
2,1976,3,1000,5,1,3,3,4
2,1973,1,7000,4,1,1,1,1
1,1969,6,50000,3,1,5,2,1
2,1964,3,10000,4,1,4,2,1
1,1971,4,120000,5,1,5,3,4
1,1972,3,30000,4,1,5,5,1
1,1977,4,170000,5,1,3,2,3
1,1963,6,30000,4,1,1,1,3
2,1966,3,12000,3,1,5,4,1
2,1969,3,20000,4,1,5,3,98
1,1962,6,70000,1,1,5,3,3
2,1968,1,0,1,1,1,1,2
2,1971,4,0,3,1,3,1,98
1,1965,3,20000,4,1,4,1,1
1,1972,3,10000,3,1,2,1,98
2,1974,3,5000,3,1,4,3,1
2,1964,3,4000,1,1,1,8,2
2,1962,3,10000,1,1,3,1,1
2,1969,1,0,2,1,3,2,1
2,1962,1,7000,2,1,1,1,1
2,1964,4,0,4,1,3,1,1
2,1964,4,4000,2,1,3,3,1
1,1964,9,60000,5,1,6,2,3
1,1967,6,50000,3,1,5,3,1
2,1962,3,0,1,1,1,1,1
1,1969,3,20000,4,1,1,1,3
2,1967,3,0,3,1,5,3,2
1,1964,4,20000,3,1,1,1,1
1,1976,3,5000,2,1,4,3,98
1,1972,4,35000,3,1,1,5,3
2,1964,4,12000,3,1,4,2,4
1,1961,4,3000,3,1,3,5,1
2,1966,1,0,3,1,2,1,1
2,1974,3,20000,3,1,2,1,4
2,1970,3,0,4,1,5,5,3
1,1963,3,14000,4,1,3,2,1
1,1967,3,50000,3,3,5,5,1
2,1971,4,50000,3,1,3,4,1
2,1964,4,12000,3,2,4,3,3
2,1964,4,20000,2,3,8,6,1
2,1964,6,30000,3,1,5,5,3
2,1974,6,9999999,4,1,5,1,1
1,1968,6,50000,4,3,3,2,12
2,1971,4,30000,4,2,6,8,1
2,1964,6,9999998,4,3,3,2,1
2,1964,3,9999998,1,1,5,1,98
2,1976,6,60000,5,3,5,5,3
2,1979,7,5000,2,1,4,1,4
1,1964,4,9999998,4,1,2,5,3
2,1963,3,0,3,1,4,2,1
2,1966,4,0,5,1,2,1,1
2,1979,6,70000,5,2,4,8,3
1,1974,4,9999999,1,1,2,7,1
1,1961,6,70000,3,2,5,1,4
1,1971,10,50000,4,1,5,5,3
1,1964,6,0,4,1,5,1,4
2,1960,6,0,2,1,4,8,1
1,1968,3,0,2,1,4,1,1
2,1964,3,30000,3,1,5,5,1
1,1979,4,50000,3,1,4,3,4
2,1970,1,8000,2,1,2,1,1
2,1966,3,0,3,1,3,1,3
2,1970,3,0,3,1,5,3,3
2,1969,4,0,2,1,3,2,1
1,1970,3,20000,2,1,5,4,1
2,1967,4,0,2,1,5,9,1
1,1968,3,0,2,1,5,1,12
2,1963,1,0,3,1,5,1,98
2,1960,4,0,4,1,5,2,1
1,1975,4,50000,4,1,5,2,3
1,1965,3,0,1,1,3,1,3
2,1963,3,9999997,2,1,3,2,1
2,1960,4,10000,3,3,4,1,98
1,1970,12,120000,4,5,6,5,3
2,1974,1,0,5,1,3,2,1
2,1975,4,60000,5,3,6,2,2
2,1967,4,50000,4,1,5,4,3
1,1978,11,70000,4,1,5,4,9
1,1968,6,20000,2,1,1,1,2
1,1971,11,200000,5,1,4,1,1
1,1974,6,50000,5,1,5,2,98
1,1975,12,130000,4,1,6,4,4
2,1968,4,10000,2,1,4,7,1
2,1971,11,60000,5,3,7,4,3
2,1968,9,0,4,1,2,3,3
2,1967,3,30000,4,1,5,4,1
1,1965,4,0,1,1,5,7,4
1,1961,3,20000,3,1,5,6,1
2,1962,3,0,4,1,1,1,1
1,1962,3,0,3,1,3,4,1
1,1965,3,0,2,1,6,5,1
1,1966,6,30000,5,1,3,5,2
2,1967,3,20000,3,1,3,1,1
2,1970,1,20000,4,1,3,1,1
2,1971,3,10000,3,1,3,1,2
2,1972,4,0,3,1,5,4,1
1,1963,4,6000,2,1,4,4,1
1,1961,4,90000,4,1,6,5,1
2,1962,3,0,2,1,3,5,3
1,1969,4,10000,3,1,4,4,1
1,1960,6,15000,4,1,8,2,3
1,1961,4,16000,3,1,2,1,3
1,1963,4,9999998,5,1,5,6,1
2,1976,4,9999998,5,1,5,4,3
1,1972,3,40000,5,1,4,3,3
2,1961,3,30000,4,1,6,5,1
1,1976,4,100000,5,1,6,4,4
1,1962,6,25000,4,1,5,6,1
2,1972,3,60000,4,1,5,4,3
2,1961,3,20000,4,1,4,2,1
2,1961,4,9999999,4,1,4,4,3
1,1962,3,21400,2,1,3,3,1
2,1965,3,6000,2,1,3,2,98
2,1965,3,9999999,4,1,5,3,1
1,1967,4,90000,5,3,6,6,1
1,1973,6,20000,5,1,2,1,3
1,1974,6,9999999,3,3,4,5,4
2,1974,9,9999999,4,3,6,5,3
1,1977,6,200000,3,4,4,4,6
2,1975,4,24000,4,1,4,3,3
2,1975,5,9999999,1,2,2,5,3
1,1974,10,9999998,3,3,5,5,99
1,1974,6,9999999,3,1,5,4,4
2,1977,7,9999999,4,2,5,4,4
2,1970,13,90000,2,1,7,4,1
2,1963,3,9999999,5,3,4,6,98
2,1975,12,40000,4,4,5,5,3
1,1964,9,50000,4,3,5,4,1
1,1971,10,40000,4,1,4,3,4
2,1970,13,65000,4,5,5,6,6
1,1977,9,60000,4,1,5,4,1
1,1970,6,70000,4,4,4,3,1
2,1970,4,80000,5,3,5,5,4
2,1977,6,9999999,4,3,3,3,4
1,1977,4,9999999,2,1,2,4,3
1,1976,3,12000,5,1,4,3,1
1,1971,6,9999999,4,1,5,4,3
2,1978,4,9999999,4,1,5,7,3
2,1960,1,5000,3,1,3,3,1
2,1962,1,3000,3,1,3,3,1
1,1977,4,10000,3,1,2,2,3
2,1976,3,10000,5,1,2,2,3
1,1966,3,9999998,3,1,2,2,3
1,1962,1,30000,3,1,5,5,1
2,1966,1,0,4,1,4,3,1
2,1976,4,12000,4,2,6,6,1
1,1974,1,9999998,4,1,2,1,1
2,1971,1,9999998,2,1,1,1,1
2,1977,6,140000,4,1,3,3,6
2,1967,4,10000,3,1,4,3,3
2,1972,6,20000,3,1,8,9,4
2,1979,3,15000,2,1,3,4,1
2,1969,6,30000,4,1,4,2,4
2,1972,4,24000,4,1,5,3,1
1,1967,4,9999999,5,2,5,4,98
2,1963,3,15000,4,1,4,3,2
2,1964,4,9999997,2,1,1,1,3
2,1969,3,9999999,2,2,5,4,1
1,1975,5,60000,4,1,3,2,3
2,1970,6,0,4,2,5,4,4
2,1972,9,80000,4,2,5,4,1
2,1977,4,0,4,1,4,2,3
1,1971,3,15000,4,1,4,3,3
2,1977,6,40000,3,1,5,5,1
1,1968,7,9999998,4,1,5,3,1
1,1972,9,70000,4,1,5,2,3
2,1961,3,6000,4,1,5,2,1
2,1962,1,6000,4,1,4,3,1
2,1974,4,0,5,1,4,3,1
1,1967,3,18000,3,1,5,2,1
2,1972,4,12000,4,1,5,2,3
2,1964,3,12000,4,1,5,3,1
1,1960,3,4000,4,1,3,5,1
2,1973,6,12000,4,1,7,2,2
2,1961,3,9999997,1,1,6,1,1
2,1968,4,0,4,1,5,5,3
1,1970,4,20000,4,1,1,1,1
1,1963,4,30000,5,1,6,3,2
2,1974,3,0,2,1,2,1,1
2,1961,4,0,2,1,4,3,1
1,1962,1,6000,2,1,4,1,1
1,1968,4,1000,2,1,2,1,1
2,1966,3,9999999,3,3,98,98,2
1,1964,3,30000,2,1,5,3,4
2,1979,3,9999999,4,2,5,4,1
1,1961,10,50000,4,2,5,5,3
2,1961,6,0,2,1,5,2,1
2,1977,4,9999999,5,1,5,99,3
2,1970,5,20000,2,1,6,6,3
1,1979,4,10000,4,2,6,6,2
2,1960,1,8000,4,1,3,3,1
1,1978,6,0,5,1,5,5,4
1,1964,3,50000,5,1,6,5,2
1,1966,4,60000,4,1,6,1,3
1,1968,6,0,2,2,4,8,6
2,1967,4,9999998,3,1,3,3,3
2,1970,4,48000,3,1,4,2,1
2,1968,1,9999997,3,1,3,1,98
2,1968,1,0,3,1,3,2,1
2,1973,3,12000,4,1,1,5,2
2,1968,11,60000,4,1,5,2,98
1,1965,1,20000,3,1,5,5,1
2,1963,3,8000,2,1,2,1,1
1,1967,6,20000,4,1,4,3,4
1,1965,3,0,3,1,7,2,98
1,1966,4,20000,4,1,1,2,6
1,1966,1,50000,5,1,2,1,1
1,1974,6,0,4,1,6,5,5
2,1972,4,0,3,1,3,2,1
1,1970,4,30000,5,1,1,4,1
2,1974,6,10000,5,1,6,4,4
2,1972,4,2000,5,1,4,3,3
2,1968,4,0,4,1,5,5,3
1,1974,4,10000,3,1,3,3,3
1,1970,4,20000,5,1,4,3,1
2,1967,4,30000,4,1,4,4,3
2,1976,1,10000,2,1,3,5,1
2,1968,4,10000,5,1,5,4,3
1,1966,3,10000,2,1,7,2,98
2,1964,1,2000,2,1,1,3,1
1,1965,4,9999999,2,5,3,8,10
2,1963,4,27600,4,2,5,3,98
1,1973,6,45000,5,1,6,4,98
2,1968,4,36000,4,1,5,5,99
1,1969,9,6400,3,5,3,5,9
1,1960,6,21000,5,5,5,3,5
2,1969,4,9999997,4,5,5,3,1
1,1962,3,0,4,5,5,1,1
1,1963,6,0,3,5,2,2,98
2,1961,4,20988,3,5,4,3,1
2,1965,3,6000,4,5,4,3,1
2,1964,9,21600,4,5,3,1,3
1,1976,6,18000,3,5,5,3,4
2,1977,3,21600,4,1,3,5,3
2,1960,1,14400,4,1,5,3,1
2,1962,4,9999997,3,1,1,1,3
2,1973,9,100000,3,5,4,1,6
1,1961,3,9999999,4,5,98,98,98
1,1960,3,96000,4,1,1,1,2
1,1964,6,21600,4,5,4,4,2
1,1978,10,80000,4,5,5,4,6
2,1971,6,24000,2,5,7,5,3
2,1970,11,40000,3,5,4,4,7
1,1970,3,40000,3,5,2,2,2
1,1961,4,48000,3,5,3,3,1
2,1960,3,40000,2,5,4,5,1
2,1965,4,35000,2,1,2,2,3
1,1960,4,30000,4,5,3,6,1
2,1970,9,30000,3,5,1,5,4
2,1962,4,40000,4,5,4,1,3
2,1969,12,96000,5,5,8,5,3
2,1963,6,60000,2,5,5,9,12
2,1964,6,40000,4,5,6,7,6
2,1966,9,3000,4,5,3,3,3
2,1967,9,30000,3,5,5,4,4
1,1965,4,48000,3,5,3,1,2
1,1969,9,50000,4,5,5,5,4
1,1970,10,60000,4,1,2,1,4
2,1963,6,50000,3,5,4,5,3
2,1966,4,24000,4,1,5,1,98
2,1963,6,20000,4,5,2,1,1
1,1968,4,0,4,5,7,7,3
2,1976,9,9999997,2,5,1,1,1
2,1969,9,45000,3,4,2,2,3
2,1979,9,35000,4,5,4,3,3
2,1964,10,36000,3,5,7,8,3
1,1969,12,100000,5,5,6,5,4
1,1962,6,100000,4,5,7,5,3
2,1967,6,0,4,5,7,10,3
1,1978,7,24000,4,2,4,3,6
1,1962,4,42000,3,5,5,4,98
2,1974,4,20000,4,1,5,4,3
2,1962,6,9999997,2,5,3,3,3
2,1975,9,200000,5,3,6,4,4
2,1972,4,0,4,1,4,3,6
1,1977,6,100000,5,5,4,2,3
2,1967,4,80000,4,1,6,4,1
2,1970,3,24000,3,1,5,4,12
2,1970,7,0,4,3,5,5,3
2,1975,3,40000,4,1,5,4,3
2,1977,6,40000,4,3,5,3,6
1,1962,3,20000,4,1,5,3,1
2,1962,4,36000,4,2,5,5,3
1,1964,6,700000,3,5,5,2,1
2,1972,10,200000,3,3,5,5,7
2,1968,4,20000,4,5,2,2,1
2,1964,4,40000,5,2,7,6,2
2,1972,13,200000,4,5,8,7,3
2,1977,6,48000,4,5,3,4,3
2,1977,10,60000,3,4,5,3,4
2,1963,6,40000,3,5,5,4,99
1,1962,12,200000,5,3,7,5,2
1,1964,6,140000,3,5,3,3,3
2,1977,10,100000,4,5,5,2,4
1,1968,13,150000,4,1,5,3,1
2,1960,3,50000,3,5,4,4,2
2,1977,12,84000,4,3,5,4,12
1,1979,4,960000,4,1,4,4,1
2,1977,1,40000,4,1,3,2,3
2,1972,7,200000,4,5,4,3,3
1,1972,13,200000,4,1,5,4,98
1,1967,10,100000,3,3,5,4,12
1,1963,6,50000,3,1,5,3,4
2,1977,1,84000,5,5,6,5,2
1,1969,12,144000,5,2,6,4,3
1,1970,11,150000,4,5,5,5,6
2,1974,7,0,4,5,1,5,3
2,1963,12,100000,3,5,4,2,14
2,1975,10,72000,5,1,6,6,3
1,1976,10,9999997,4,5,4,5,6
1,1975,4,54000,3,1,5,5,1
2,1969,4,0,3,1,5,5,1
2,1970,12,60000,4,5,5,4,4
1,1978,7,80000,4,1,6,5,3
2,1971,6,100000,4,1,4,3,3
2,1968,3,0,5,1,5,8,1
1,1963,11,300000,4,5,5,5,7
2,1962,7,0,3,1,5,5,2
1,1963,12,350000,2,5,7,2,12
2,1979,10,600000,4,5,5,2,3
1,1964,3,550000,3,1,4,2,1
2,1975,4,54000,5,1,3,3,1
1,1966,12,9999997,4,1,3,5,3
2,1979,12,110000,4,5,6,3,4
1,1972,12,700000,5,5,6,5,12
2,1978,13,150000,4,5,7,7,12
2,1975,1,10000,4,1,3,1,1
2,1968,7,50000,4,1,5,3,3
1,1971,4,35000,5,1,6,3,3
2,1979,4,9999998,4,1,5,5,4
1,1963,4,9999998,4,1,2,2,98
2,1960,3,45000,2,1,3,5,1
1,1969,3,50000,3,1,5,8,1
2,1962,3,500,3,1,3,3,98
1,1963,3,42000,2,1,4,1,1
1,1969,3,20000,3,1,5,5,3
1,1963,4,50000,3,1,1,1,1
2,1961,3,24000,2,1,98,98,1
2,1968,4,24000,4,1,7,2,3
2,1965,3,6500,4,1,5,2,1
1,1971,4,60000,4,1,4,2,2
1,1979,6,60000,2,1,2,98,4
2,1960,4,63000,1,1,1,1,3
1,1967,4,9999998,4,1,3,1,3
2,1963,3,0,2,1,3,2,1
1,1971,3,48000,3,1,5,5,3
1,1974,6,18000,4,1,5,5,98
1,1974,9,60000,4,1,5,1,3
1,1971,6,60000,4,1,2,2,6
1,1972,3,9999998,4,1,2,1,98
2,1968,3,30000,2,1,5,3,3
2,1975,11,100000,3,1,6,3,98
1,1963,6,9999999,3,1,3,3,3
1,1979,9,9999999,3,1,5,2,3
2,1965,5,55000,2,2,4,3,6
1,1965,4,18000,2,1,5,3,98
2,1964,6,24000,3,1,5,1,2
2,1973,12,250000,3,5,5,5,12
2,1969,13,300000,5,3,4,2,6
